UserID,MovieID,Rating,Timestamp
71717,1502397,4,1637732572
71717,4972582,4,1637732573
71717,7097896,6,1637732574
71717,6823368,7,1637732575
71717,3228774,10,1637732576
71718,1375666,9,1637732490
71718,1431045,8,1637732491
71718,848228,6,1637732492
71718,468569,10,1637732493
71718,499549,0,1637732494
71718,816692,5,1637732495
71718,2015381,7,1637732496
71718,4154664,0,1637732497
71718,1853728,9,1637732498
71718,6320628,8,1637732499
71718,1392170,3,1637732500
71718,371746,9,1637732501
71718,1345836,10,1637732502
71718,369610,6,1637732503
71718,1300854,7,1637732504
71718,1386697,4,1637732505
71718,2488496,0,1637732506
71718,3498820,5,1637732507
71718,7131622,6,1637732508
71718,903624,0,1637732509
71718,2395427,0,1637732510
71719,1375666,5,1637732490
71719,1431045,6,1637732491
71719,848228,6,1637732492
71719,468569,10,1637732493
71719,816692,9,1637732494
71719,2015381,6,1637732495
71719,4154664,6,1637732496
71719,1853728,10,1637732497
71719,371746,4,1637732498
71719,1345836,10,1637732499
71719,1300854,3,1637732500
71719,1386697,6,1637732501
71719,2488496,6,1637732502
71719,3498820,9,1637732503
71719,2975590,2,1637732504
71719,3659388,9,1637732505
71719,993846,9,1637732506
71719,361748,9,1637732507
71719,1951264,5,1637732508
71719,1745960,4,1637732509
71719,1323594,7,1637732510
71719,4520988,1,1637732511
71719,1843866,8,1637732512
71719,2294629,5,1637732513
71720,1375666,9,1637732490
71720,1431045,8,1637732491
71720,848228,8,1637732492
71720,468569,9,1637732493
71720,499549,6,1637732494
71720,816692,10,1637732495
71720,2015381,9,1637732496
71720,1853728,10,1637732497
71720,1392170,7,1637732498
71720,1392190,10,1637732499
71720,371746,9,1637732500
71720,369610,4,1637732501
71720,2488496,6,1637732502
71720,3498820,8,1637732503
71720,903624,7,1637732504
71720,2395427,6,1637732505
71720,3659388,9,1637732506
71720,1049413,9,1637732507
71720,2096673,9,1637732508
71720,458339,8,1637732509
71720,993846,9,1637732510
71720,361748,10,1637732511
71721,1375666,9,1637732490
71721,1431045,8,1637732491
71721,848228,10,1637732492
71721,468569,7,1637732493
71721,499549,10,1637732494
71721,816692,10,1637732495
71721,2015381,10,1637732496
71721,4154664,10,1637732497
71721,1853728,6,1637732498
71721,6320628,10,1637732499
71721,1392170,10,1637732500
71721,1392190,10,1637732501
71721,458339,10,1637732502
71721,1130884,10,1637732503
71721,1211837,10,1637732504
71721,8946378,10,1637732505
71721,1201607,10,1637732506
71721,2771200,10,1637732507
71721,3183660,10,1637732508
71721,6139732,10,1637732509
71721,1119646,10,1637732510
71721,2245084,10,1637732511
71721,1323594,10,1637732512
71721,330373,10,1637732513
71721,2872732,10,1637732514
71722,848228,9,1637732490
71722,468569,10,1637732491
71722,499549,9,1637732492
71722,4154664,5,1637732493
71722,6320628,9,1637732494
71722,371746,10,1637732495
71722,1345836,10,1637732496
71722,1300854,9,1637732497
71722,1386697,10,1637732498
71722,372784,10,1637732499
71722,2096673,9,1637732500
71722,458339,9,1637732501
71722,993846,10,1637732502
71722,8946378,10,1637732503
71722,1201607,10,1637732504
71722,948470,10,1637732505
71722,1119646,10,1637732506
71722,330373,10,1637732507
71722,926084,10,1637732508
71722,373889,10,1637732509
71722,3501632,10,1637732510
71723,1375666,9,1637732490
71723,1431045,8,1637732491
71723,848228,8,1637732492
71723,468569,9,1637732493
71723,499549,3,1637732494
71723,816692,9,1637732495
71723,2015381,7,1637732496
71723,6320628,9,1637732497
71723,1392170,8,1637732498
71723,1392190,3,1637732499
71723,371746,5,1637732500
71723,1345836,3,1637732501
71723,1386697,4,1637732502
71723,3498820,5,1637732503
71723,7131622,0,1637732504
71723,372784,3,1637732505
71723,458339,4,1637732506
71723,993846,6,1637732507
71723,1074638,8,1637732508
71723,1951264,7,1637732509
71723,3896198,5,1637732510
71723,7713068,6,1637732511
71723,8946378,9,1637732512
71723,1745960,8,1637732513
71724,1853728,5,1637732490
71724,6320628,9,1637732491
71724,1392170,10,1637732492
71724,1386697,8,1637732493
71724,1049413,9,1637732494
71724,451279,9,1637732495
71724,1951264,9,1637732496
71724,7713068,9,1637732497
71724,8946378,10,1637732498
71724,1201607,10,1637732499
71724,1745960,3,1637732500
71724,3183660,4,1637732501
71724,6105098,10,1637732502
71724,1790864,10,1637732503
71724,4520988,5,1637732504
71724,2250912,9,1637732505
71724,926084,8,1637732506
71724,373889,10,1637732507
71724,3783958,5,1637732508
71724,2294629,10,1637732509
71725,1375666,7,1637732490
71725,816692,4,1637732491
71725,1853728,9,1637732492
71725,6320628,7,1637732493
71725,1392170,5,1637732494
71725,1386697,7,1637732495
71725,7131622,7,1637732496
71725,3659388,5,1637732497
71725,1130884,9,1637732498
71725,993846,8,1637732499
71725,361748,7,1637732500
71725,1074638,7,1637732501
71725,8946378,7,1637732502
71725,1790864,4,1637732503
71725,1119646,8,1637732504
71725,1323594,6,1637732505
71725,4520988,4,1637732506
71725,2267998,9,1637732507
71725,3783958,7,1637732508
71725,2294629,4,1637732509
71726,1375666,10,1637732490
71726,1431045,2,1637732491
71726,848228,10,1637732492
71726,468569,10,1637732493
71726,499549,8,1637732494
71726,816692,10,1637732495
71726,2015381,4,1637732496
71726,4154664,0,1637732497
71726,1853728,0,1637732498
71726,6320628,7,1637732499
71726,1392170,10,1637732500
71726,1392190,7,1637732501
71726,1392190,7,1637732502
71726,371746,10,1637732503
71726,1345836,10,1637732504
71726,369610,8,1637732505
71726,1300854,8,1637732506
71726,1386697,0,1637732507
71726,2488496,0,1637732508
71726,2488496,0,1637732509
71726,3498820,10,1637732510
71727,499549,9,1637732490
71727,2015381,6,1637732491
71727,1853728,10,1637732492
71727,6320628,8,1637732493
71727,1392170,7,1637732494
71727,371746,7,1637732495
71727,1345836,3,1637732496
71727,369610,8,1637732497
71727,1300854,8,1637732498
71727,1386697,9,1637732499
71727,2771200,10,1637732500
71727,1323594,9,1637732501
71727,4520988,7,1637732502
71727,2584384,5,1637732503
71727,454876,9,1637732504
71727,3501632,3,1637732505
71727,816711,6,1637732506
71727,1502397,7,1637732507
71727,4972582,7,1637732508
71727,7097896,3,1637732509
71728,1431045,8,1637732490
71728,816692,10,1637732491
71728,1853728,8,1637732492
71728,1386697,7,1637732493
71728,7131622,7,1637732494
71728,903624,9,1637732495
71728,8579674,9,1637732496
71728,993846,9,1637732497
71728,1074638,9,1637732498
71728,1211837,9,1637732499
71728,1663202,8,1637732500
71728,2771200,8,1637732501
71728,478970,7,1637732502
71728,6105098,8,1637732503
71728,1119646,9,1637732504
71728,2872732,7,1637732505
71728,1396484,8,1637732506
71728,2084970,9,1637732507
71728,816711,7,1637732508
71728,480249,7,1637732509
71728,1431045,8,1637732510
71728,816692,10,1637732511
71728,1853728,8,1637732512
71728,1386697,7,1637732513
71728,7131622,7,1637732514
71728,903624,9,1637732515
71728,8579674,9,1637732516
71728,993846,9,1637732517
71728,1074638,9,1637732518
71728,1211837,9,1637732519
71728,1663202,8,1637732520
71728,2771200,8,1637732521
71728,478970,7,1637732522
71728,6105098,8,1637732523
71728,1119646,9,1637732524
71728,2872732,7,1637732525
71728,1396484,8,1637732526
71728,2084970,9,1637732527
71728,816711,7,1637732528
71728,480249,7,1637732529
71729,1375666,9,1637732490
71729,1431045,8,1637732491
71729,848228,8,1637732492
71729,468569,9,1637732493
71729,499549,10,1637732494
71729,816692,10,1637732495
71729,2015381,7,1637732496
71729,4154664,5,1637732497
71729,1853728,9,1637732498
71729,6320628,7,1637732499
71729,1392170,7,1637732500
71729,371746,8,1637732501
71729,2488496,7,1637732502
71729,3498820,5,1637732503
71729,2395427,6,1637732504
71729,2975590,3,1637732505
71729,1049413,10,1637732506
71729,448115,3,1637732507
71729,988045,4,1637732508
71729,2584384,7,1637732509
71729,454876,10,1637732510
71729,3501632,7,1637732511
71729,4972582,8,1637732512
71729,7097896,5,1637732513
71730,1375666,9,1637732490
71730,1431045,9,1637732491
71730,848228,7,1637732492
71730,468569,10,1637732493
71730,499549,5,1637732494
71730,816692,8,1637732495
71730,2015381,9,1637732496
71730,4154664,2,1637732497
71730,1853728,10,1637732498
71730,6320628,8,1637732499
71730,1392170,6,1637732500
71730,1392190,7,1637732501
71730,371746,9,1637732502
71730,1345836,10,1637732503
71730,369610,7,1637732504
71730,1300854,9,1637732505
71730,1386697,0,1637732506
71730,2488496,2,1637732507
71730,3498820,6,1637732508
71730,7131622,7,1637732509
71730,903624,5,1637732510
71730,2395427,5,1637732511
71730,372784,8,1637732512
71730,2975590,6,1637732513
71730,3659388,9,1637732514
71730,1049413,6,1637732515
71730,8579674,7,1637732516
71730,2096673,5,1637732517
71730,458339,8,1637732518
71730,3315342,10,1637732519
71730,800369,5,1637732520
71730,1130884,9,1637732521
71730,993846,10,1637732522
71730,451279,7,1637732523
71730,1228705,8,1637732524
71730,361748,10,1637732525
71730,1074638,10,1637732526
71730,1211837,9,1637732527
71730,1951264,7,1637732528
71730,3896198,7,1637732529
71730,7713068,5,1637732530
71730,8946378,10,1637732531
71730,1663202,8,1637732532
71730,1201607,10,1637732533
71730,1745960,9,1637732534
71730,2771200,6,1637732535
71730,3183660,7,1637732536
71731,1375666,7,1637732490
71731,1431045,10,1637732491
71731,848228,8,1637732492
71731,468569,7,1637732493
71731,499549,10,1637732494
71731,816692,5,1637732495
71731,2015381,9,1637732496
71731,4154664,6,1637732497
71731,1853728,5,1637732498
71731,6320628,9,1637732499
71731,1392170,10,1637732500
71731,1392190,5,1637732501
71731,371746,10,1637732502
71731,1345836,10,1637732503
71731,369610,10,1637732504
71731,1300854,10,1637732505
71731,1386697,6,1637732506
71731,2488496,8,1637732507
71731,3498820,8,1637732508
71731,7131622,8,1637732509
71731,903624,5,1637732510
71731,2395427,10,1637732511
71731,372784,10,1637732512
71731,2975590,5,1637732513
71731,3659388,5,1637732514
71731,1049413,5,1637732515
71731,8579674,5,1637732516
71731,2096673,5,1637732517
71731,458339,8,1637732518
71731,3315342,5,1637732519
71731,800369,10,1637732520
71731,1130884,5,1637732521
71731,993846,10,1637732522
71731,993846,10,1637732523
71731,451279,5,1637732524
71731,1228705,10,1637732525
71731,361748,5,1637732526
71731,1074638,5,1637732527
71731,1211837,9,1637732528
71731,1951264,10,1637732529
71731,3896198,6,1637732530
71731,7713068,5,1637732531
71731,8946378,5,1637732532
71731,1663202,5,1637732533
71731,1201607,7,1637732534
71731,1745960,5,1637732535
71731,2771200,8,1637732536
71731,3183660,6,1637732537
71731,948470,10,1637732538
71731,6139732,7,1637732539
71731,478970,8,1637732540
71731,910970,5,1637732541
71731,6105098,10,1637732542
71731,1790864,5,1637732543
71731,1119646,5,1637732544
71731,2802144,10,1637732545
71731,2802144,10,1637732546
71731,2245084,5,1637732547
71731,1323594,5,1637732548
71731,330373,8,1637732549
71731,2872732,5,1637732550
71731,1396484,5,1637732551
71731,4520988,5,1637732552
71731,1843866,8,1637732553
71731,2084970,5,1637732554
71731,770828,5,1637732555
71731,1877832,6,1637732556
71731,2250912,10,1637732557
71731,2543164,5,1637732558
71731,926084,7,1637732559
71731,373889,8,1637732560
71732,1375666,8,1637732490
71732,1431045,8,1637732491
71732,848228,6,1637732492
71732,468569,9,1637732493
71732,499549,7,1637732494
71732,816692,9,1637732495
71732,2015381,8,1637732496
71732,4154664,7,1637732497
71732,6320628,8,1637732498
71732,1392190,7,1637732499
71732,1345836,9,1637732500
71732,369610,6,1637732501
71732,3498820,8,1637732502
71732,8579674,9,1637732503
71732,1211837,8,1637732504
71732,1201607,10,1637732505
71732,1790864,8,1637732506
71732,330373,10,1637732507
71732,4520988,6,1637732508
71732,373889,10,1637732509
71733,1375666,9,1637732490
71733,1431045,3,1637732491
71733,848228,5,1637732492
71733,468569,4,1637732493
71733,499549,6,1637732494
71733,816692,9,1637732495
71733,2015381,7,1637732496
71733,4154664,5,1637732497
71733,1853728,2,1637732498
71733,6320628,7,1637732499
71733,1392170,10,1637732500
71733,1392190,7,1637732501
71733,371746,7,1637732502
71733,1345836,5,1637732503
71733,369610,8,1637732504
71733,1300854,3,1637732505
71733,1386697,8,1637732506
71733,2488496,10,1637732507
71733,3498820,7,1637732508
71733,7131622,9,1637732509
71733,903624,9,1637732510
71733,2395427,4,1637732511
71733,372784,4,1637732512
71733,2975590,5,1637732513
71733,3659388,6,1637732514
71733,1049413,10,1637732515
71733,8579674,10,1637732516
71733,2096673,10,1637732517
71733,458339,5,1637732518
71733,3315342,7,1637732519
71733,800369,5,1637732520
71733,1130884,7,1637732521
71733,993846,10,1637732522
71733,451279,8,1637732523
71733,1228705,5,1637732524
71733,361748,6,1637732525
71733,1074638,8,1637732526
71733,1211837,8,1637732527
71733,1951264,10,1637732528
71733,3896198,7,1637732529
71733,7713068,8,1637732530
71733,8946378,9,1637732531
71733,1663202,3,1637732532
71733,1201607,10,1637732533
71733,1745960,4,1637732534
71733,2771200,10,1637732535
71733,3183660,9,1637732536
71733,948470,7,1637732537
71733,6139732,10,1637732538
71733,478970,2,1637732539
71733,910970,10,1637732540
71733,6105098,10,1637732541
71733,1790864,8,1637732542
71733,1119646,9,1637732543
71733,2802144,7,1637732544
71733,2245084,10,1637732545
71733,1323594,10,1637732546
71733,330373,10,1637732547
71733,2872732,7,1637732548
71733,1396484,7,1637732549
71733,4520988,9,1637732550
71733,1843866,4,1637732551
71733,2084970,6,1637732552
71733,770828,6,1637732553
71733,1877832,3,1637732554
71733,2250912,3,1637732555
71733,2543164,5,1637732556
71733,926084,10,1637732557
71733,373889,10,1637732558
71733,1951265,3,1637732559
71733,3783958,9,1637732560
71733,3748528,5,1637732561
71733,448115,10,1637732562
71733,437086,10,1637732563
71733,2294629,2,1637732564
71733,1981115,10,1637732565
71733,988045,3,1637732566
71733,383574,10,1637732567
71733,2584384,7,1637732568
71733,454876,5,1637732569
71733,3501632,8,1637732570
71733,816711,8,1637732571
71733,6723592,3,1637732572
71733,480249,4,1637732573
71733,1502397,8,1637732574
71733,4972582,6,1637732575
71733,7097896,6,1637732576
71733,6823368,7,1637732577
71733,3228774,9,1637732578
71734,499549,9,1637732490
71734,4154664,9,1637732491
71734,1049413,10,1637732492
71734,451279,10,1637732493
71734,1951264,9,1637732494
71734,8946378,9,1637732495
71734,1663202,7,1637732496
71734,1201607,8,1637732497
71734,2771200,9,1637732498
71734,3183660,8,1637732499
71734,948470,8,1637732500
71734,6139732,8,1637732501
71734,6105098,10,1637732502
71734,1119646,10,1637732503
71734,2245084,7,1637732504
71734,1323594,9,1637732505
71734,1843866,9,1637732506
71734,926084,8,1637732507
71734,2294629,10,1637732508
71734,3228774,6,1637732509
71735,1431045,9,1637732490
71735,848228,7,1637732491
71735,468569,10,1637732492
71735,499549,9,1637732493
71735,816692,9,1637732494
71735,1392170,8,1637732495
71735,1049413,7,1637732496
71735,8579674,8,1637732497
71735,3315342,9,1637732498
71735,993846,8,1637732499
71735,8946378,8,1637732500
71735,1663202,9,1637732501
71735,1745960,10,1637732502
71735,478970,6,1637732503
71735,6105098,5,1637732504
71735,2802144,8,1637732505
71735,2872732,4,1637732506
71735,770828,5,1637732507
71735,454876,7,1637732508
71735,3501632,6,1637732509
71735,1431045,9,1637732510
71735,848228,7,1637732511
71735,468569,10,1637732512
71735,499549,9,1637732513
71735,816692,9,1637732514
71735,1392170,8,1637732515
71735,1049413,7,1637732516
71735,8579674,8,1637732517
71735,3315342,9,1637732518
71735,993846,8,1637732519
71735,8946378,8,1637732520
71735,1663202,9,1637732521
71735,1745960,10,1637732522
71735,478970,6,1637732523
71735,6105098,5,1637732524
71735,2802144,8,1637732525
71735,2872732,4,1637732526
71735,770828,5,1637732527
71735,454876,7,1637732528
71735,3501632,6,1637732529
71736,1375666,8,1637732490
71736,1431045,8,1637732491
71736,848228,7,1637732492
71736,468569,6,1637732493
71736,499549,7,1637732494
71736,816692,9,1637732495
71736,2015381,6,1637732496
71736,4154664,4,1637732497
71736,1853728,8,1637732498
71736,6320628,6,1637732499
71736,371746,7,1637732500
71736,1300854,7,1637732501
71736,2395427,7,1637732502
71736,1228705,6,1637732503
71736,1201607,8,1637732504
71736,330373,7,1637732505
71736,926084,9,1637732506
71736,373889,9,1637732507
71736,4972582,7,1637732508
71736,7097896,7,1637732509
71737,1375666,10,1637732490
71737,1431045,7,1637732491
71737,848228,6,1637732492
71737,468569,10,1637732493
71737,499549,9,1637732494
71737,816692,10,1637732495
71737,2015381,7,1637732496
71737,4154664,3,1637732497
71737,1853728,10,1637732498
71737,6320628,6,1637732499
71737,1392170,9,1637732500
71737,1392190,10,1637732501
71737,371746,8,1637732502
71737,1345836,9,1637732503
71737,369610,5,1637732504
71737,1300854,7,1637732505
71737,1386697,4,1637732506
71737,2488496,7,1637732507
71737,3498820,7,1637732508
71737,7131622,10,1637732509
71737,903624,10,1637732510
71737,2395427,8,1637732511
71737,372784,8,1637732512
71737,2975590,3,1637732513
71737,3659388,10,1637732514
71737,1049413,10,1637732515
71737,8579674,8,1637732516
71737,2096673,9,1637732517
71737,458339,7,1637732518
71737,3315342,9,1637732519
71737,800369,7,1637732520
71737,1130884,10,1637732521
71737,993846,10,1637732522
71737,451279,7,1637732523
71737,1228705,7,1637732524
71737,361748,10,1637732525
71737,1074638,8,1637732526
71737,1211837,8,1637732527
71737,1951264,9,1637732528
71737,3896198,6,1637732529
71737,7713068,6,1637732530
71737,8946378,9,1637732531
71737,1663202,10,1637732532
71737,1201607,10,1637732533
71737,1745960,7,1637732534
71737,2771200,8,1637732535
71737,3183660,8,1637732536
71737,948470,7,1637732537
71737,6139732,7,1637732538
71737,478970,6,1637732539
71737,910970,10,1637732540
71737,6105098,9,1637732541
71737,1790864,9,1637732542
71737,1119646,9,1637732543
71737,2802144,7,1637732544
71737,2245084,8,1637732545
71737,1323594,9,1637732546
71737,330373,10,1637732547
71737,1396484,7,1637732548
71737,4520988,7,1637732549
71737,1843866,8,1637732550
71737,770828,7,1637732551
71737,1877832,7,1637732552
71737,2250912,6,1637732553
71737,926084,10,1637732554
71737,373889,9,1637732555
71738,1375666,5,1637732490
71738,1431045,5,1637732491
71738,848228,6,1637732492
71738,468569,6,1637732493
71738,4154664,4,1637732494
71738,6320628,6,1637732495
71738,1392170,6,1637732496
71738,369610,8,1637732497
71738,1386697,6,1637732498
71738,2096673,6,1637732499
71738,2771200,7,1637732500
71738,2294629,7,1637732501
71738,988045,9,1637732502
71738,383574,7,1637732503
71738,454876,8,1637732504
71738,3501632,5,1637732505
71738,480249,7,1637732506
71738,1502397,8,1637732507
71738,7097896,5,1637732508
71738,6823368,4,1637732509
71739,1375666,4,1637732490
71739,1431045,6,1637732491
71739,848228,7,1637732492
71739,468569,8,1637732493
71739,499549,9,1637732494
71739,816692,4,1637732495
71739,2015381,1,1637732496
71739,4154664,3,1637732497
71739,1853728,9,1637732498
71739,6320628,6,1637732499
71739,1392170,8,1637732500
71739,1392190,5,1637732501
71739,371746,6,1637732502
71739,1345836,8,1637732503
71739,369610,3,1637732504
71739,1300854,4,1637732505
